gene	build	file	total_hits	query_id	subject_id	pct_identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue
LIG4	hg17	LIG4_vs_hg17.txt	685785	NG_007396.1	chr13	100.000	15093	0	0	1	15093	107670883	107655791	0.0
LIG4	hg18	LIG4_vs_hg18.txt	691305	NG_007396.1	chr13	100.000	15093	0	0	1	15093	107670883	107655791	0.0
LRRC8A	hg16	LRRC8A_vs_hg16.txt	5428814	NG_009630.1	chr9	99.995	42928	2	0	1	42928	127015436	127058363	0.0
LRRC8A	hg17	LRRC8A_vs_hg17.txt	5434897	NG_009630.1	chr9	99.995	42928	2	0	1	42928	128718945	128761872	0.0
LRRC8A	hg18	LRRC8A_vs_hg18.txt	5475498	NG_009630.1	chr9	99.995	42928	2	0	1	42928	130679212	130722139	0.0
LYST	hg16	LYST_vs_hg16.txt	14380774	NG_007397.1	chr1	100.000	229598	0	0	1	229598	233093089	232863492	0.0
LYST	hg17	LYST_vs_hg17.txt	14395614	NG_007397.1	chr1	100.000	229598	0	0	1	229598	232377981	232148384	0.0
LYST	hg18	LYST_vs_hg18.txt	14501328	NG_007397.1	chr1	100.000	229598	0	0	1	229598	234118563	233888966	0.0
MASP2	hg16	MASP2_vs_hg16.txt	4106459	NG_007289.2	chr1	99.996	27706	1	0	1	27706	10821831	10794126	0.0
MASP2	hg17	MASP2_vs_hg17.txt	4110783	NG_007289.2	chr1	99.996	27706	1	0	1	27706	11046551	11018846	0.0
MASP2	hg18	MASP2_vs_hg18.txt	4141154	NG_007289.2	chr1	99.996	27706	1	0	1	27706	11034872	11007167	0.0
MLPH	hg16	MLPH_vs_hg16.txt	2620557	NG_007286.1	chr2	100.000	73708	0	0	1	73708	238677680	238751387	0.0
MLPH	hg17	MLPH_vs_hg17.txt	2623446	NG_007286.1	chr2	100.000	73708	0	0	1	73708	238172930	238246637	0.0
MLPH	hg18	MLPH_vs_hg18.txt	2642545	NG_007286.1	chr2	100.000	73708	0	0	1	73708	238055669	238129376	0.0
MPO	hg16	MPO_vs_hg16.txt	1178239	NG_009629.1	chr17	100.000	18080	0	0	1	18080	56837934	56819855	0.0
MPO	hg17	MPO_vs_hg17.txt	1179494	NG_009629.1	chr17	100.000	18080	0	0	1	18080	53718295	53700216	0.0
MPO	hg18	MPO_vs_hg18.txt	1188015	NG_009629.1	chr17	100.000	18080	0	0	1	18080	53718295	53700216	0.0
MYO5A	hg16	MYO5A_vs_hg16.txt	15697357	NG_009887.1	chr15	99.999	228768	3	0	1	228768	50542303	50313536	0.0
MYO5A	hg17	MYO5A_vs_hg17.txt	15714231	NG_009887.1	chr15	99.999	228768	3	0	1	228768	50613539	50384772	0.0
MYO5A	hg18	MYO5A_vs_hg18.txt	15830052	NG_009887.1	chr15	99.999	228768	3	0	1	228768	50613539	50384772	0.0
NCF1	hg16	NCF1_vs_hg16.txt	3329691	NG_009078.2	chr7	99.736	22360	43	10	1	22353	73595398	73617748	0.0
NCF1	hg17	NCF1_vs_hg17.txt	3332900	NG_009078.2	chr7	99.736	22360	43	10	1	22353	73627960	73650310	0.0
NCF1	hg18	NCF1_vs_hg18.txt	3356674	NG_009078.2	chr7	99.736	22360	43	10	1	22353	73821245	73843595	0.0
NCF2	hg16	NCF2_vs_hg16.txt	3915198	NG_007267.1	chr1	100.000	42020	0	0	1	42020	180804097	180762078	0.0
NCF2	hg17	NCF2_vs_hg17.txt	3919183	NG_007267.1	chr1	100.000	42020	0	0	1	42020	180296373	180254354	0.0
NCF2	hg18	NCF2_vs_hg18.txt	3947911	NG_007267.1	chr1	100.000	42020	0	0	1	42020	181831339	181789320	0.0
NFKBIA	hg16	NFKBIA_vs_hg16.txt	596127	NG_007571.1	chr14	100.000	10228	0	0	1	10228	33868983	33858756	0.0
NFKBIA	hg17	NFKBIA_vs_hg17.txt	596770	NG_007571.1	chr14	100.000	10228	0	0	1	10228	34948695	34938468	0.0
NFKBIA	hg18	NFKBIA_vs_hg18.txt	600991	NG_007571.1	chr14	100.000	10228	0	0	1	10228	34948695	34938468	0.0
NHEJ1	hg16	NHEJ1_vs_hg16.txt	6263440	NG_007880.1	chr2	100.000	92542	0	0	1	92542	220233126	220140585	0.0
NHEJ1	hg17	NHEJ1_vs_hg17.txt	6270533	NG_007880.1	chr2	100.000	92542	0	0	1	92542	219856092	219763551	0.0
NHEJ1	hg18	NHEJ1_vs_hg18.txt	6317377	NG_007880.1	chr2	100.000	92542	0	0	1	92542	219738831	219646290	0.0
NRAS	hg16	NRAS_vs_hg16.txt	850280	NG_007572.1	chr1	100.000	19438	0	0	1	19438	114563242	114543805	0.0
NRAS	hg17	NRAS_vs_hg17.txt	851157	NG_007572.1	chr1	100.000	19438	0	0	1	19438	114976557	114957120	0.0
NRAS	hg18	NRAS_vs_hg18.txt	857415	NG_007572.1	chr1	100.000	19438	0	0	1	19438	115066038	115046601	0.0
ORAI1	hg16	ORAI1_vs_hg16.txt	4696316	NG_007500.1	chr12	99.973	22465	0	1	1	22459	120457781	120480245	0.0
ORAI1	hg17	ORAI1_vs_hg17.txt	4701970	NG_007500.1	chr12	99.973	22465	0	1	1	22459	120522195	120544659	0.0
ORAI1	hg18	ORAI1_vs_hg18.txt	4736777	NG_007500.1	chr12	99.973	22465	0	1	1	22459	120543858	120566322	0.0
PRF1	hg16	PRF1_vs_hg16.txt	711231	NG_009615.1	chr10	100.000	12428	0	0	1	12428	71712134	71699707	0.0
PRF1	hg17	PRF1_vs_hg17.txt	711963	NG_009615.1	chr10	100.000	12428	0	0	1	12428	72037537	72025110	0.0
PRF1	hg18	PRF1_vs_hg18.txt	717218	NG_009615.1	chr10	100.000	12428	0	0	1	12428	72037537	72025110	0.0
PRKDC	hg16	PRKDC_vs_hg16.txt	20639024	NG_023435.1	chr8	99.999	194076	0	1	1	194076	48927703	48733629	0.0
PRKDC	hg17	PRKDC_vs_hg17.txt	20662025	NG_023435.1	chr8	99.999	194076	0	1	1	194076	49040296	48846222	0.0
PRKDC	hg18	PRKDC_vs_hg18.txt	20814722	NG_023435.1	chr8	99.999	194076	0	1	1	194076	49040296	48846222	0.0
PTPRC	hg16	PTPRC_vs_hg16.txt	1908795	NG_007730.2	chr1	99.999	125107	0	1	1	125107	195891482	196016587	0.0
PTPRC	hg17	PTPRC_vs_hg17.txt	1910916	NG_007730.2	chr1	99.999	125107	0	1	1	125107	195334882	195459987	0.0
PTPRC	hg18	PTPRC_vs_hg18.txt	1924721	NG_007730.2	chr1	99.999	125107	0	1	1	125107	196869848	196994953	0.0
RAB27A	hg16	RAB27A_vs_hg16.txt	8084662	NG_009103.1	chr15	100.000	93210	0	0	1	93210	53303057	53209848	0.0
RAB27A	hg17	RAB27A_vs_hg17.txt	8093125	NG_009103.1	chr15	100.000	93210	0	0	1	93210	53374293	53281084	0.0
RAB27A	hg18	RAB27A_vs_hg18.txt	8152915	NG_009103.1	chr15	100.000	93210	0	0	1	93210	53374293	53281084	0.0
RAC2	hg16	RAC2_vs_hg16.txt	1202933	NG_007288.1	chr22	100.000	25996	0	0	1	25996	35888344	35862349	0.0
RAC2	hg17	RAC2_vs_hg17.txt	1204101	NG_007288.1	chr22	100.000	25996	0	0	1	25996	35969805	35943810	0.0
RAC2	hg18	RAC2_vs_hg18.txt	1213106	NG_007288.1	chr22	100.000	25996	0	0	1	25996	35975251	35949256	0.0
RAD50	hg16	RAD50_vs_hg16.txt	7154994	NG_021151.2	chr5	99.998	96374	2	0	1	96374	131963885	132060258	0.0
RAD50	hg17	RAD50_vs_hg17.txt	7162862	NG_021151.2	chr5	99.998	96374	2	0	1	96374	131915568	132011941	0.0
RAD50	hg18	RAD50_vs_hg18.txt	7216269	NG_021151.2	chr5	99.998	96374	2	0	1	96374	131915568	132011941	0.0
RAG1	hg16	RAG1_vs_hg16.txt	366734	NG_007528.1	chr11	99.995	18750	1	0	1	18750	36548872	36567621	0.0
RAG1	hg17	RAG1_vs_hg17.txt	367086	NG_007528.1	chr11	99.995	18750	1	0	1	18750	36541139	36559888	0.0
RAG1	hg18	RAG1_vs_hg18.txt	369853	NG_007528.1	chr11	99.995	18750	1	0	1	18750	36541139	36559888	0.0
RAG2	hg16	RAG2_vs_hg16.txt	191770	NG_007573.1	chr11	100.000	13294	0	0	1	13294	36589095	36575802	0.0
RAG2	hg17	RAG2_vs_hg17.txt	191896	NG_007573.1	chr11	100.000	13294	0	0	1	13294	36581362	36568069	0.0
RAG2	hg18	RAG2_vs_hg18.txt	193223	NG_007573.1	chr11	100.000	13294	0	0	1	13294	36581362	36568069	0.0
RASGRP2	hg16	RASGRP2_vs_hg16.txt	3409476	NG_007574.1	chr11	100.000	25546	0	0	1	25546	64293288	64267743	0.0
RASGRP2	hg17	RASGRP2_vs_hg17.txt	3413038	NG_007574.1	chr11	100.000	25546	0	0	1	25546	64274504	64248959	0.0
RASGRP2	hg18	RASGRP2_vs_hg18.txt	3438485	NG_007574.1	chr11	100.000	25546	0	0	1	25546	64274504	64248959	0.0
RFX5	hg16	RFX5_vs_hg16.txt	1854672	NG_007576.1	chr1	99.993	13654	1	0	1	13654	148541351	148527698	0.0
RFX5	hg17	RFX5_vs_hg17.txt	1856405	NG_007576.1	chr1	99.993	13654	1	0	1	13654	148137842	148124189	0.0
RFX5	hg18	RFX5_vs_hg18.txt	1870006	NG_007576.1	chr1	99.993	13654	1	0	1	13654	149591393	149577740	0.0
RFXANK	hg16	RFXANK_vs_hg16.txt	3557215	NG_007432.1	chr19	100.000	16671	0	0	1	16671	19159008	19175678	0.0
RFXANK	hg17	RFXANK_vs_hg17.txt	3561260	NG_007432.1	chr19	100.000	16671	0	0	1	16671	19159008	19175678	0.0
RFXANK	hg18	RFXANK_vs_hg18.txt	3587578	NG_007432.1	chr19	100.000	16671	0	0	1	16671	19159008	19175678	0.0
RFXAP	hg16	RFXAP_vs_hg16.txt	765407	NG_007876.1	chr13	100.000	17402	0	0	1	17402	35186339	35203740	0.0
RFXAP	hg17	RFXAP_vs_hg17.txt	766294	NG_007876.1	chr13	100.000	17402	0	0	1	17402	36286339	36303740	0.0
RFXAP	hg18	RFXAP_vs_hg18.txt	771807	NG_007876.1	chr13	100.000	17402	0	0	1	17402	36286339	36303740	0.0
RNF168	hg16	RNF168_vs_hg16.txt	6748031	NG_023425.1	chr3	100.000	41986	0	0	1	41986	197562160	197520175	0.0
RNF168	hg17	RNF168_vs_hg17.txt	6755289	NG_023425.1	chr3	100.000	41986	0	0	1	41986	197723949	197681964	0.0
RNF168	hg18	RNF168_vs_hg18.txt	6805437	NG_023425.1	chr3	100.000	41986	0	0	1	41986	197720036	197678051	0.0
SBDS	hg16	SBDS_vs_hg16.txt	2634867	NG_007277.1	chr7	100.000	14899	0	0	1	14899	65877204	65862306	0.0
SBDS	hg17	SBDS_vs_hg17.txt	2637532	NG_007277.1	chr7	100.000	14899	0	0	1	14899	65909738	65894840	0.0
SBDS	hg18	SBDS_vs_hg18.txt	2656908	NG_007277.1	chr7	100.000	14899	0	0	1	14899	66103023	66088125	0.0
SERPING1	hg16	SERPING1_vs_hg16.txt	4375432	NG_009625.1	chr11	100.000	24300	0	0	1	24300	57135387	57159686	0.0
SERPING1	hg17	SERPING1_vs_hg17.txt	4380141	NG_009625.1	chr11	100.000	24300	0	0	1	24300	57116603	57140902	0.0
SERPING1	hg18	SERPING1_vs_hg18.txt	4411935	NG_009625.1	chr11	100.000	24300	0	0	1	24300	57116603	57140902	0.0
SH2D1A	hg16	SH2D1A_vs_hg16.txt	778444	NG_007464.1	chrX	100.000	33856	0	0	1	33856	122172905	122206760	0.0
SH2D1A	hg17	SH2D1A_vs_hg17.txt	779143	NG_007464.1	chrX	100.000	33856	0	0	1	33856	123200685	123234540	0.0
SH2D1A	hg18	SH2D1A_vs_hg18.txt	784664	NG_007464.1	chrX	100.000	33856	0	0	1	33856	123302831	123336686	0.0
SLC35C1	hg16	SLC35C1_vs_hg16.txt	1425760	NG_009875.1	chr11	100.000	15945	0	0	1	15945	45784932	45800876	0.0
SLC35C1	hg17	SLC35C1_vs_hg17.txt	1427335	NG_009875.1	chr11	100.000	15945	0	0	1	15945	45777199	45793143	0.0
SLC35C1	hg18	SLC35C1_vs_hg18.txt	1438194	NG_009875.1	chr11	100.000	15945	0	0	1	15945	45777199	45793143	0.0
SMARCAL1	hg16	SMARCAL1_vs_hg16.txt	5787925	NG_009771.1	chr2	100.000	77640	0	0	1	77640	217474679	217552318	0.0
SMARCAL1	hg17	SMARCAL1_vs_hg17.txt	5793367	NG_009771.1	chr2	100.000	77640	0	0	1	77640	217097643	217175282	0.0
SMARCAL1	hg18	SMARCAL1_vs_hg18.txt	5835298	NG_009771.1	chr2	100.000	77640	0	0	1	77640	216980382	217058021	0.0
SP110	hg16	SP110_vs_hg16.txt	2320510	NG_008295.1	chr2	99.997	58194	2	0	1	58194	231292366	231234173	0.0
SP110	hg17	SP110_vs_hg17.txt	2322707	NG_008295.1	chr2	99.997	58194	2	0	1	58194	230915332	230857139	0.0
SP110	hg18	SP110_vs_hg18.txt	2338981	NG_008295.1	chr2	99.997	58194	2	0	1	58194	230798071	230739878	0.0
SPINK5	hg16	SPINK5_vs_hg16.txt	2260474	NG_009633.1	chr5	100.000	80391	0	0	1	80391	147467045	147547435	0.0
SPINK5	hg17	SPINK5_vs_hg17.txt	2263096	NG_009633.1	chr5	100.000	80391	0	0	1	80391	147418728	147499118	0.0
SPINK5	hg18	SPINK5_vs_hg18.txt	2279957	NG_009633.1	chr5	100.000	80391	0	0	1	80391	147418728	147499118	0.0
STAT1	hg16	STAT1_vs_hg16.txt	1536525	NG_008294.1	chr2	100.000	52215	0	0	1	52215	192086519	192034305	0.0
STAT1	hg17	STAT1_vs_hg17.txt	1537977	NG_008294.1	chr2	100.000	52215	0	0	1	52215	191709482	191657268	0.0
STAT1	hg18	STAT1_vs_hg18.txt	1549156	NG_008294.1	chr2	100.000	52215	0	0	1	52215	191592221	191540007	0.0
STAT2	hg16	STAT2_vs_hg16.txt	3502736	NG_046314.1	chr12	100.000	25657	0	0	1	25657	55045304	55019648	0.0
STAT2	hg17	STAT2_vs_hg17.txt	3506337	NG_046314.1	chr12	100.000	25657	0	0	1	25657	55045304	55019648	0.0
STAT2	hg18	STAT2_vs_hg18.txt	3532216	NG_046314.1	chr12	100.000	25657	0	0	1	25657	55045304	55019648	0.0
STAT3	hg16	STAT3_vs_hg16.txt	14390329	NG_007370.1	chr17	100.000	82171	0	0	1	82171	40918678	40836508	0.0
STAT3	hg17	STAT3_vs_hg17.txt	14405619	NG_007370.1	chr17	100.000	82171	0	0	1	82171	37799039	37716869	0.0
STAT3	hg18	STAT3_vs_hg18.txt	14512044	NG_007370.1	chr17	100.000	82171	0	0	1	82171	37799039	37716869	0.0
STAT5B	hg16	STAT5B_vs_hg16.txt	12764640	NG_007271.1	chr17	100.000	84230	0	0	1	84230	40806589	40722360	0.0
STAT5B	hg17	STAT5B_vs_hg17.txt	12778268	NG_007271.1	chr17	100.000	84230	0	0	1	84230	37686950	37602721	0.0
STAT5B	hg18	STAT5B_vs_hg18.txt	12872147	NG_007271.1	chr17	100.000	84230	0	0	1	84230	37686950	37602721	0.0
STIM1	hg16	STIM1_vs_hg16.txt	19942591	NG_016277.1	chr11	100.000	244508	0	0	1	244508	3836242	4080749	0.0
STIM1	hg17	STIM1_vs_hg17.txt	19963267	NG_016277.1	chr11	100.000	244508	0	0	1	244508	3828509	4073016	0.0
STIM1	hg18	STIM1_vs_hg18.txt	20109870	NG_016277.1	chr11	100.000	244508	0	0	1	244508	3828509	4073016	0.0
STX11	hg16	STX11_vs_hg16.txt	2169730	NG_007613.1	chr6	100.000	48423	0	0	1	48423	144447224	144495646	0.0
STX11	hg17	STX11_vs_hg17.txt	2171698	NG_007613.1	chr6	100.000	48423	0	0	1	48423	144508347	144556769	0.0
STX11	hg18	STX11_vs_hg18.txt	2187485	NG_007613.1	chr6	100.000	48423	0	0	1	48423	144508347	144556769	0.0
STXBP2	hg16	STXBP2_vs_hg16.txt	844277	NG_016709.1	chr19	100.000	17769	0	0	1	17769	7602991	7620759	0.0
STXBP2	hg17	STXBP2_vs_hg17.txt	845032	NG_016709.1	chr19	100.000	17769	0	0	1	17769	7602991	7620759	0.0
STXBP2	hg18	STXBP2_vs_hg18.txt	851222	NG_016709.1	chr19	100.000	17769	0	0	1	17769	7602991	7620759	0.0
TAP1	hg16	TAP1_vs_hg16.txt	309544	NG_011759.1	chr6	99.975	15764	3	1	1	15763	32873710	32857947	0.0
TAP1	hg17	TAP1_vs_hg17.txt	309993	NG_011759.1	chr6	100.000	15763	0	0	1	15763	32934726	32918964	0.0
TAP1	hg18	TAP1_vs_hg18.txt	312263	NG_011759.1	chr6	100.000	15763	0	0	1	15763	32934726	32918964	0.0
TAP2	hg16	TAP2_vs_hg16.txt	592312	NG_009793.4	chr6	99.853	32007	28	11	1	32004	32858508	32826518	0.0
TAP2	hg17	TAP2_vs_hg17.txt	592939	NG_009793.4	chr6	100.000	32004	0	0	1	32004	32919525	32887522	0.0
TAP2	hg18	TAP2_vs_hg18.txt	597167	NG_009793.4	chr6	100.000	32004	0	0	1	32004	32919525	32887522	0.0
TAPBP	hg16	TAPBP_vs_hg16.txt	3228451	NG_009876.1	chr6	99.958	21523	1	7	1	21519	33333877	33312359	0.0
TAPBP	hg17	TAPBP_vs_hg17.txt	3231959	NG_009876.1	chr6	100.000	21519	0	0	1	21519	33394967	33373449	0.0
TAPBP	hg18	TAPBP_vs_hg18.txt	3256124	NG_009876.1	chr6	100.000	21519	0	0	1	21519	33394967	33373449	0.0
TCN2	hg16	TCN2_vs_hg16.txt	3136369	NG_007263.1	chr22	100.000	26887	0	0	1	26887	29322715	29349601	0.0
TCN2	hg17	TCN2_vs_hg17.txt	3139544	NG_007263.1	chr22	100.000	26887	0	0	1	26887	29322715	29349601	0.0
TCN2	hg18	TCN2_vs_hg18.txt	3162734	NG_007263.1	chr22	100.000	26887	0	0	1	26887	29328161	29355047	0.0
TLR3	hg16	TLR3_vs_hg16.txt	1814886	NG_007278.1	chr4	100.000	22944	0	0	1	22944	187681199	187704142	0.0
TLR3	hg17	TLR3_vs_hg17.txt	1816720	NG_007278.1	chr4	100.000	22944	0	0	1	22944	187360458	187383401	0.0
TLR3	hg18	TLR3_vs_hg18.txt	1829862	NG_007278.1	chr4	100.000	22944	0	0	1	22944	187222303	187245246	0.0
TMC6	hg16	TMC6_vs_hg16.txt	1245176	NG_007879.1	chr17	100.000	26490	0	0	1	26490	76730611	76704122	0.0
TMC6	hg17	TMC6_vs_hg17.txt	1246532	NG_007879.1	chr17	100.000	26490	0	0	1	26490	73645083	73618594	0.0
TMC6	hg18	TMC6_vs_hg18.txt	1255384	NG_007879.1	chr17	100.000	26490	0	0	1	26490	73645083	73618594	0.0
TMC8	hg16	TMC8_vs_hg16.txt	769163	NG_007881.1	chr17	100.000	19191	0	0	1	19191	76718982	76738172	0.0
TMC8	hg17	TMC8_vs_hg17.txt	769879	NG_007881.1	chr17	100.000	19191	0	0	1	19191	73633454	73652644	0.0
TMC8	hg18	TMC8_vs_hg18.txt	775429	NG_007881.1	chr17	100.000	19191	0	0	1	19191	73633454	73652644	0.0
TNFRSF13B	hg16	TNFRSF13B_vs_hg16.txt	2631563	NG_007281.1	chr17	100.000	40005	0	0	1	40005	17080968	17040964	0.0
TNFRSF13B	hg17	TNFRSF13B_vs_hg17.txt	2634041	NG_007281.1	chr17	100.000	40005	0	0	1	40005	16821127	16781123	0.0
TNFRSF13B	hg18	TNFRSF13B_vs_hg18.txt	2653639	NG_007281.1	chr17	100.000	40005	0	0	1	40005	16821127	16781123	0.0
TYK2	hg16	TYK2_vs_hg16.txt	9729531	NG_007872.1	chr19	100.000	37049	0	0	1	37049	10357248	10320200	0.0
TYK2	hg17	TYK2_vs_hg17.txt	9740388	NG_007872.1	chr19	100.000	37049	0	0	1	37049	10357248	10320200	0.0
TYK2	hg18	TYK2_vs_hg18.txt	9812572	NG_007872.1	chr19	100.000	37049	0	0	1	37049	10357248	10320200	0.0
UNC13D	hg16	UNC13D_vs_hg16.txt	2324897	NG_007266.1	chr17	100.000	24461	0	0	1	24461	74442921	74418461	0.0
UNC13D	hg17	UNC13D_vs_hg17.txt	2327645	NG_007266.1	chr17	100.000	24461	0	0	1	24461	71357393	71332933	0.0
UNC13D	hg18	UNC13D_vs_hg18.txt	2344777	NG_007266.1	chr17	100.000	24461	0	0	1	24461	71357393	71332933	0.0
UNC93B1	hg16	UNC93B1_vs_hg16.txt	1115479	NG_007581.1	chr11	99.995	20020	0	1	1	20020	67551953	67531935	0.0
UNC93B1	hg17	UNC93B1_vs_hg17.txt	1116590	NG_007581.1	chr11	99.995	20020	0	1	1	20020	67533169	67513151	0.0
UNC93B1	hg18	UNC93B1_vs_hg18.txt	1124862	NG_007581.1	chr11	99.995	20020	0	1	1	20020	67533169	67513151	0.0
UNG	hg16	UNG_vs_hg16.txt	2643278	NG_007284.1	chr12	100.000	20384	0	0	1	20384	107993135	108013518	0.0
UNG	hg17	UNG_vs_hg17.txt	2646089	NG_007284.1	chr12	100.000	20384	0	0	1	20384	107993135	108013518	0.0
UNG	hg18	UNG_vs_hg18.txt	2665487	NG_007284.1	chr12	100.000	20384	0	0	1	20384	108014798	108035181	0.0
WAS	hg16	WAS_vs_hg16.txt	1460125	NG_007877.1	chrX	100.000	14633	0	0	1	14633	47583164	47597796	0.0
WAS	hg17	WAS_vs_hg17.txt	1461719	NG_007877.1	chrX	100.000	14633	0	0	1	14633	48293436	48308068	0.0
WAS	hg18	WAS_vs_hg18.txt	1472607	NG_007877.1	chrX	100.000	14633	0	0	1	14633	48422130	48436762	0.0
ZAP70	hg16	ZAP70_vs_hg16.txt	2184852	NG_007727.1	chr2	100.000	33293	0	0	1	33293	97946431	97979723	0.0
ZAP70	hg17	ZAP70_vs_hg17.txt	2187251	NG_007727.1	chr2	100.000	33293	0	0	1	33293	97783549	97816841	0.0
ZAP70	hg18	ZAP70_vs_hg18.txt	2203770	NG_007727.1	chr2	100.000	33293	0	0	1	33293	97691463	97724755	0.0
