gene	build	file	total_hits	query_id	subject_id	pct_identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue
ITGB2_NG_007270.2_source_3	hg17	ITGB2_NG_007270.2_source_3_vs_hg17.txt	1741780	ITGB2	chr21	100.000	37937	0	0	1	37937	45166232	45128296	0.0
ITGB2_NG_007270.2_source_3	hg18	ITGB2_NG_007270.2_source_3_vs_hg18.txt	1754788	ITGB2	chr21	100.000	37937	0	0	1	37937	45166232	45128296	0.0
JAK3_NG_007273.1_source_3	hg16	JAK3_NG_007273.1_source_3_vs_hg16.txt	3647335	JAK3	chr19	100.000	25322	0	0	1	25322	17821282	17795961	0.0
JAK3_NG_007273.1_source_3	hg17	JAK3_NG_007273.1_source_3_vs_hg17.txt	3651525	JAK3	chr19	100.000	25322	0	0	1	25322	17821282	17795961	0.0
JAK3_NG_007273.1_source_3	hg18	JAK3_NG_007273.1_source_3_vs_hg18.txt	3678420	JAK3	chr19	100.000	25322	0	0	1	25322	17821282	17795961	0.0
LIG1_NG_007395.1_source_3	hg16	LIG1_NG_007395.1_source_3_vs_hg16.txt	9198646	LIG1	chr19	99.998	61854	1	0	1	61854	53370368	53308515	0.0
LIG1_NG_007395.1_source_3	hg17	LIG1_NG_007395.1_source_3_vs_hg17.txt	9208349	LIG1	chr19	99.998	61854	1	0	1	61854	53370368	53308515	0.0
LIG1_NG_007395.1_source_3	hg18	LIG1_NG_007395.1_source_3_vs_hg18.txt	9276081	LIG1	chr19	99.998	61854	1	0	1	61854	53370368	53308515	0.0
LIG4_NG_007396.1_source_3	hg16	LIG4_NG_007396.1_source_3_vs_hg16.txt	370930	LIG4	chr13	100.000	10341	0	0	1	10341	106566131	106555791	0.0
LIG4_NG_007396.1_source_3	hg17	LIG4_NG_007396.1_source_3_vs_hg17.txt	371337	LIG4	chr13	100.000	10341	0	0	1	10341	107666131	107655791	0.0
LIG4_NG_007396.1_source_3	hg18	LIG4_NG_007396.1_source_3_vs_hg18.txt	374349	LIG4	chr13	100.000	10341	0	0	1	10341	107666131	107655791	0.0
LYST_NG_007397.1_source_3	hg16	LYST_NG_007397.1_source_3_vs_hg16.txt	11899005	LYST	chr1	100.000	208883	0	0	1	208883	233072374	232863492	0.0
LYST_NG_007397.1_source_3	hg17	LYST_NG_007397.1_source_3_vs_hg17.txt	11911229	LYST	chr1	100.000	208883	0	0	1	208883	232357266	232148384	0.0
LYST_NG_007397.1_source_3	hg18	LYST_NG_007397.1_source_3_vs_hg18.txt	11998769	LYST	chr1	100.000	208883	0	0	1	208883	234097848	233888966	0.0
MAPBPIP_NG_009898.1_source_3	hg16	MAPBPIP_NG_009898.1_source_3_vs_hg16.txt	1179558	MAPBPIP	chr1	100.000	10782	0	0	1	10782	153236312	153247093	0.0
MAPBPIP_NG_009898.1_source_3	hg17	MAPBPIP_NG_009898.1_source_3_vs_hg17.txt	1180948	MAPBPIP	chr1	100.000	10782	0	0	1	10782	152832593	152843374	0.0
MAPBPIP_NG_009898.1_source_3	hg18	MAPBPIP_NG_009898.1_source_3_vs_hg18.txt	1189800	MAPBPIP	chr1	100.000	10782	0	0	1	10782	154286144	154296925	0.0
MASP2_NG_007289.2_source_3	hg16	MASP2_NG_007289.2_source_3_vs_hg16.txt	4106455	MASP2	chr1	99.996	27704	1	0	1	27704	10821829	10794126	0.0
MASP2_NG_007289.2_source_3	hg17	MASP2_NG_007289.2_source_3_vs_hg17.txt	4110779	MASP2	chr1	99.996	27704	1	0	1	27704	11046549	11018846	0.0
MASP2_NG_007289.2_source_3	hg18	MASP2_NG_007289.2_source_3_vs_hg18.txt	4141150	MASP2	chr1	99.996	27704	1	0	1	27704	11034870	11007167	0.0
MLPH_NG_007286.1_source_3	hg16	MLPH_NG_007286.1_source_3_vs_hg16.txt	2620557	MLPH	chr2	100.000	73705	0	0	1	73705	238677683	238751387	0.0
MLPH_NG_007286.1_source_3	hg17	MLPH_NG_007286.1_source_3_vs_hg17.txt	2623446	MLPH	chr2	100.000	73705	0	0	1	73705	238172933	238246637	0.0
MLPH_NG_007286.1_source_3	hg18	MLPH_NG_007286.1_source_3_vs_hg18.txt	2642545	MLPH	chr2	100.000	73705	0	0	1	73705	238055672	238129376	0.0
MRE11A_NG_007261.1_source_3	hg16	MRE11A_NG_007261.1_source_3_vs_hg16.txt	4593985	MRE11A	chr11	100.000	79545	0	0	1	79545	93916163	93836619	0.0
MRE11A_NG_007261.1_source_3	hg17	MRE11A_NG_007261.1_source_3_vs_hg17.txt	4598856	MRE11A	chr11	100.000	79545	0	0	1	79545	93867658	93788114	0.0
MRE11A_NG_007261.1_source_3	hg18	MRE11A_NG_007261.1_source_3_vs_hg18.txt	4632850	MRE11A	chr11	100.000	79545	0	0	1	79545	93867658	93788114	0.0
MYO5A_NG_009887.1_source_3	hg16	MYO5A_NG_009887.1_source_3_vs_hg16.txt	15697357	MYO5A	chr15	99.999	228748	3	0	1	228748	50542283	50313536	0.0
MYO5A_NG_009887.1_source_3	hg17	MYO5A_NG_009887.1_source_3_vs_hg17.txt	15714231	MYO5A	chr15	99.999	228748	3	0	1	228748	50613519	50384772	0.0
MYO5A_NG_009887.1_source_3	hg18	MYO5A_NG_009887.1_source_3_vs_hg18.txt	15830052	MYO5A	chr15	99.999	228748	3	0	1	228748	50613519	50384772	0.0
NCF1_NA_source_1	hg16	NCF1_NA_source_1_vs_hg16.txt	2436243	NCF1	chr7	100.000	17292	0	0	1	17292	73599456	73616747	0.0
NCF1_NA_source_1	hg17	NCF1_NA_source_1_vs_hg17.txt	2438571	NCF1	chr7	100.000	17292	0	0	1	17292	73632018	73649309	0.0
NCF1_NA_source_1	hg18	NCF1_NA_source_1_vs_hg18.txt	2456051	NCF1	chr7	100.000	17292	0	0	1	17292	73825303	73842594	0.0
NCF2_NG_007267.1_source_3	hg16	NCF2_NG_007267.1_source_3_vs_hg16.txt	3667948	NCF2	chr1	100.000	38020	0	0	1	38020	180800097	180762078	0.0
NCF2_NG_007267.1_source_3	hg17	NCF2_NG_007267.1_source_3_vs_hg17.txt	3671730	NCF2	chr1	100.000	38020	0	0	1	38020	180292373	180254354	0.0
NCF2_NG_007267.1_source_3	hg18	NCF2_NG_007267.1_source_3_vs_hg18.txt	3698647	NCF2	chr1	100.000	38020	0	0	1	38020	181827339	181789320	0.0
NFKBIA_NG_007571.1_source_3	hg16	NFKBIA_NG_007571.1_source_3_vs_hg16.txt	596127	NFKBIA	chr14	100.000	10225	0	0	1	10225	33868980	33858756	0.0
NFKBIA_NG_007571.1_source_3	hg17	NFKBIA_NG_007571.1_source_3_vs_hg17.txt	596770	NFKBIA	chr14	100.000	10225	0	0	1	10225	34948692	34938468	0.0
NFKBIA_NG_007571.1_source_3	hg18	NFKBIA_NG_007571.1_source_3_vs_hg18.txt	600991	NFKBIA	chr14	100.000	10225	0	0	1	10225	34948692	34938468	0.0
NHEJ1_NG_007880.1_source_3	hg16	NHEJ1_NG_007880.1_source_3_vs_hg16.txt	6263440	NHEJ1	chr2	100.000	92087	0	0	1	92087	220232671	220140585	0.0
NHEJ1_NG_007880.1_source_3	hg17	NHEJ1_NG_007880.1_source_3_vs_hg17.txt	6270533	NHEJ1	chr2	100.000	92087	0	0	1	92087	219855637	219763551	0.0
NHEJ1_NG_007880.1_source_3	hg18	NHEJ1_NG_007880.1_source_3_vs_hg18.txt	6317377	NHEJ1	chr2	100.000	92087	0	0	1	92087	219738376	219646290	0.0
NP_NG_009631.1_source_3	hg16	NP_NG_009631.1_source_3_vs_hg16.txt	465060	NP	chr14	100.000	10680	0	0	1	10680	18926697	18937376	0.0
NP_NG_009631.1_source_3	hg17	NP_NG_009631.1_source_3_vs_hg17.txt	465514	NP	chr14	100.000	10680	0	0	1	10680	20006409	20017088	0.0
NP_NG_009631.1_source_3	hg18	NP_NG_009631.1_source_3_vs_hg18.txt	469040	NP	chr14	100.000	10680	0	0	1	10680	20006409	20017088	0.0
ORAI1_NG_007500.1_source_3	hg16	ORAI1_NG_007500.1_source_3_vs_hg16.txt	4696316	ORAI1	chr12	99.973	22442	0	1	1	22436	120457804	120480245	0.0
ORAI1_NG_007500.1_source_3	hg17	ORAI1_NG_007500.1_source_3_vs_hg17.txt	4701970	ORAI1	chr12	99.973	22442	0	1	1	22436	120522218	120544659	0.0
ORAI1_NG_007500.1_source_3	hg18	ORAI1_NG_007500.1_source_3_vs_hg18.txt	4736777	ORAI1	chr12	99.973	22442	0	1	1	22436	120543881	120566322	0.0
PRF1_NG_009615.1_source_3	hg16	PRF1_NG_009615.1_source_3_vs_hg16.txt	182455	PRF1	chr10	100.000	8828	0	0	1	8828	71708534	71699707	0.0
PRF1_NG_009615.1_source_3	hg17	PRF1_NG_009615.1_source_3_vs_hg17.txt	182633	PRF1	chr10	100.000	8828	0	0	1	8828	72033937	72025110	0.0
PRF1_NG_009615.1_source_3	hg18	PRF1_NG_009615.1_source_3_vs_hg18.txt	183879	PRF1	chr10	100.000	8828	0	0	1	8828	72033937	72025110	0.0
PRKDC_NG_023435.1_source_3	hg16	PRKDC_NG_023435.1_source_3_vs_hg16.txt	20628153	PRKDC	chr8	99.999	193932	0	1	1	193932	48927559	48733629	0.0
PRKDC_NG_023435.1_source_3	hg17	PRKDC_NG_023435.1_source_3_vs_hg17.txt	20651135	PRKDC	chr8	99.999	193932	0	1	1	193932	49040152	48846222	0.0
PRKDC_NG_023435.1_source_3	hg18	PRKDC_NG_023435.1_source_3_vs_hg18.txt	20803755	PRKDC	chr8	99.999	193932	0	1	1	193932	49040152	48846222	0.0
PTPRC_NG_007730.2_source_3	hg16	PTPRC_NG_007730.2_source_3_vs_hg16.txt	1744157	PTPRC	chr1	99.999	121106	0	1	1	121106	195895483	196016587	0.0
PTPRC_NG_007730.2_source_3	hg17	PTPRC_NG_007730.2_source_3_vs_hg17.txt	1746110	PTPRC	chr1	99.999	121106	0	1	1	121106	195338883	195459987	0.0
PTPRC_NG_007730.2_source_3	hg18	PTPRC_NG_007730.2_source_3_vs_hg18.txt	1758784	PTPRC	chr1	99.999	121106	0	1	1	121106	196873849	196994953	0.0
RAB27A_NG_009103.1_source_3	hg16	RAB27A_NG_009103.1_source_3_vs_hg16.txt	6242277	RAB27A	chr15	100.000	70011	0	0	1	70011	53279858	53209848	0.0
RAB27A_NG_009103.1_source_3	hg17	RAB27A_NG_009103.1_source_3_vs_hg17.txt	6248857	RAB27A	chr15	100.000	70011	0	0	1	70011	53351094	53281084	0.0
RAB27A_NG_009103.1_source_3	hg18	RAB27A_NG_009103.1_source_3_vs_hg18.txt	6295076	RAB27A	chr15	100.000	70011	0	0	1	70011	53351094	53281084	0.0
RAC2_NG_007288.1_source_3	hg16	RAC2_NG_007288.1_source_3_vs_hg16.txt	1202933	RAC2	chr22	100.000	25995	0	0	1	25995	35888343	35862349	0.0
RAC2_NG_007288.1_source_3	hg17	RAC2_NG_007288.1_source_3_vs_hg17.txt	1204101	RAC2	chr22	100.000	25995	0	0	1	25995	35969804	35943810	0.0
RAC2_NG_007288.1_source_3	hg18	RAC2_NG_007288.1_source_3_vs_hg18.txt	1213106	RAC2	chr22	100.000	25995	0	0	1	25995	35975250	35949256	0.0
RAD50_NG_021151.2_source_3	hg16	RAD50_NG_021151.2_source_3_vs_hg16.txt	7154993	RAD50	chr5	99.998	96366	2	0	1	96366	131963893	132060258	0.0
RAD50_NG_021151.2_source_3	hg17	RAD50_NG_021151.2_source_3_vs_hg17.txt	7162861	RAD50	chr5	99.998	96366	2	0	1	96366	131915576	132011941	0.0
RAD50_NG_021151.2_source_3	hg18	RAD50_NG_021151.2_source_3_vs_hg18.txt	7216268	RAD50	chr5	99.998	96366	2	0	1	96366	131915576	132011941	0.0
RAG1_NG_007528.1_source_3	hg16	RAG1_NG_007528.1_source_3_vs_hg16.txt	367853	RAG1	chr11	99.993	14750	1	0	1	14750	36552872	36567621	0.0
RAG1_NG_007528.1_source_3	hg17	RAG1_NG_007528.1_source_3_vs_hg17.txt	368198	RAG1	chr11	99.993	14750	1	0	1	14750	36545139	36559888	0.0
RAG1_NG_007528.1_source_3	hg18	RAG1_NG_007528.1_source_3_vs_hg18.txt	370973	RAG1	chr11	99.993	14750	1	0	1	14750	36545139	36559888	0.0
RAG2_NG_007573.1_source_3	hg16	RAG2_NG_007573.1_source_3_vs_hg16.txt	77221	RAG2	chr11	100.000	9294	0	0	1	9294	36585095	36575802	0.0
RAG2_NG_007573.1_source_3	hg17	RAG2_NG_007573.1_source_3_vs_hg17.txt	77283	RAG2	chr11	100.000	9294	0	0	1	9294	36577362	36568069	0.0
RAG2_NG_007573.1_source_3	hg18	RAG2_NG_007573.1_source_3_vs_hg18.txt	77843	RAG2	chr11	100.000	9294	0	0	1	9294	36577362	36568069	0.0
RASGRP2_NG_007574.1_source_3	hg16	RASGRP2_NG_007574.1_source_3_vs_hg16.txt	3409476	RASGRP2	chr11	100.000	25545	0	0	1	25545	64293287	64267743	0.0
RASGRP2_NG_007574.1_source_3	hg17	RASGRP2_NG_007574.1_source_3_vs_hg17.txt	3413038	RASGRP2	chr11	100.000	25545	0	0	1	25545	64274503	64248959	0.0
RASGRP2_NG_007574.1_source_3	hg18	RASGRP2_NG_007574.1_source_3_vs_hg18.txt	3438485	RASGRP2	chr11	100.000	25545	0	0	1	25545	64274503	64248959	0.0
RFX5_NA_source_1	hg16	RFX5_NA_source_1_vs_hg16.txt	10703681	RFX5	chr1	100.000	64676	0	0	1	64676	148565669	148500994	0.0
RFX5_NA_source_1	hg17	RFX5_NA_source_1_vs_hg17.txt	10714552	RFX5	chr1	100.000	64676	0	0	1	64676	148162160	148097485	0.0
RFX5_NA_source_1	hg18	RFX5_NA_source_1_vs_hg18.txt	10792345	RFX5	chr1	100.000	64676	0	0	1	64676	149615711	149551036	0.0
RFXANK_NG_007432.1_source_3	hg16	RFXANK_NG_007432.1_source_3_vs_hg16.txt	2491542	RFXANK	chr19	100.000	12583	0	0	1	12583	19163096	19175678	0.0
RFXANK_NG_007432.1_source_3	hg17	RFXANK_NG_007432.1_source_3_vs_hg17.txt	2494432	RFXANK	chr19	100.000	12583	0	0	1	12583	19163096	19175678	0.0
RFXANK_NG_007432.1_source_3	hg18	RFXANK_NG_007432.1_source_3_vs_hg18.txt	2513064	RFXANK	chr19	100.000	12583	0	0	1	12583	19163096	19175678	0.0
RNF168_NG_023425.1_source_3	hg16	RNF168_NG_023425.1_source_3_vs_hg16.txt	6635171	RNF168	chr3	100.000	41750	0	0	1	41750	197561924	197520175	0.0
RNF168_NG_023425.1_source_3	hg17	RNF168_NG_023425.1_source_3_vs_hg17.txt	6642315	RNF168	chr3	100.000	41750	0	0	1	41750	197723713	197681964	0.0
RNF168_NG_023425.1_source_3	hg18	RNF168_NG_023425.1_source_3_vs_hg18.txt	6691626	RNF168	chr3	100.000	41750	0	0	1	41750	197719800	197678051	0.0
SBDS_NG_007277.1_source_3	hg16	SBDS_NG_007277.1_source_3_vs_hg16.txt	2032136	SBDS	chr7	100.000	10899	0	0	1	10899	65873204	65862306	0.0
SBDS_NG_007277.1_source_3	hg17	SBDS_NG_007277.1_source_3_vs_hg17.txt	2034179	SBDS	chr7	100.000	10899	0	0	1	10899	65905738	65894840	0.0
SBDS_NG_007277.1_source_3	hg18	SBDS_NG_007277.1_source_3_vs_hg18.txt	2049186	SBDS	chr7	100.000	10899	0	0	1	10899	66099023	66088125	0.0
SLC35C1_NG_009875.1_source_3	hg16	SLC35C1_NG_009875.1_source_3_vs_hg16.txt	1069544	SLC35C1	chr11	100.000	10801	0	0	1	10801	45790076	45800876	0.0
SLC35C1_NG_009875.1_source_3	hg17	SLC35C1_NG_009875.1_source_3_vs_hg17.txt	1070734	SLC35C1	chr11	100.000	10801	0	0	1	10801	45782343	45793143	0.0
SLC35C1_NG_009875.1_source_3	hg18	SLC35C1_NG_009875.1_source_3_vs_hg18.txt	1078848	SLC35C1	chr11	100.000	10801	0	0	1	10801	45782343	45793143	0.0
SMARCAL1_NG_009771.1_source_3	hg16	SMARCAL1_NG_009771.1_source_3_vs_hg16.txt	5340044	SMARCAL1	chr2	100.000	71349	0	0	1	71349	217480970	217552318	0.0
SMARCAL1_NG_009771.1_source_3	hg17	SMARCAL1_NG_009771.1_source_3_vs_hg17.txt	5345119	SMARCAL1	chr2	100.000	71349	0	0	1	71349	217103934	217175282	0.0
SMARCAL1_NG_009771.1_source_3	hg18	SMARCAL1_NG_009771.1_source_3_vs_hg18.txt	5383859	SMARCAL1	chr2	100.000	71349	0	0	1	71349	216986673	217058021	0.0
SP110_NG_008295.1_source_3	hg16	SP110_NG_008295.1_source_3_vs_hg16.txt	2320510	SP110	chr2	99.997	58191	2	0	1	58191	231292363	231234173	0.0
SP110_NG_008295.1_source_3	hg17	SP110_NG_008295.1_source_3_vs_hg17.txt	2322707	SP110	chr2	99.997	58191	2	0	1	58191	230915329	230857139	0.0
SP110_NG_008295.1_source_3	hg18	SP110_NG_008295.1_source_3_vs_hg18.txt	2338981	SP110	chr2	99.997	58191	2	0	1	58191	230798068	230739878	0.0
SPINK5_NG_009633.1_source_3	hg16	SPINK5_NG_009633.1_source_3_vs_hg16.txt	1905636	SPINK5	chr5	100.000	76318	0	0	1	76318	147471118	147547435	0.0
SPINK5_NG_009633.1_source_3	hg17	SPINK5_NG_009633.1_source_3_vs_hg17.txt	1907821	SPINK5	chr5	100.000	76318	0	0	1	76318	147422801	147499118	0.0
SPINK5_NG_009633.1_source_3	hg18	SPINK5_NG_009633.1_source_3_vs_hg18.txt	1921909	SPINK5	chr5	100.000	76318	0	0	1	76318	147422801	147499118	0.0
STAT1_NG_008294.1_source_3	hg16	STAT1_NG_008294.1_source_3_vs_hg16.txt	1386203	STAT1	chr2	100.000	47653	0	0	1	47653	192081957	192034305	0.0
STAT1_NG_008294.1_source_3	hg17	STAT1_NG_008294.1_source_3_vs_hg17.txt	1387507	STAT1	chr2	100.000	47653	0	0	1	47653	191704920	191657268	0.0
STAT1_NG_008294.1_source_3	hg18	STAT1_NG_008294.1_source_3_vs_hg18.txt	1397669	STAT1	chr2	100.000	47653	0	0	1	47653	191587659	191540007	0.0
STAT2_NG_046314.1_source_3	hg16	STAT2_NG_046314.1_source_3_vs_hg16.txt	3502638	STAT2	chr12	100.000	25654	0	0	1	25654	55045301	55019648	0.0
STAT2_NG_046314.1_source_3	hg17	STAT2_NG_046314.1_source_3_vs_hg17.txt	3506239	STAT2	chr12	100.000	25654	0	0	1	25654	55045301	55019648	0.0
STAT2_NG_046314.1_source_3	hg18	STAT2_NG_046314.1_source_3_vs_hg18.txt	3532116	STAT2	chr12	100.000	25654	0	0	1	25654	55045301	55019648	0.0
STAT3_NG_007370.1_source_3	hg16	STAT3_NG_007370.1_source_3_vs_hg16.txt	13645638	STAT3	chr17	100.000	75683	0	0	1	75683	40912190	40836508	0.0
STAT3_NG_007370.1_source_3	hg17	STAT3_NG_007370.1_source_3_vs_hg17.txt	13660205	STAT3	chr17	100.000	75683	0	0	1	75683	37792551	37716869	0.0
STAT3_NG_007370.1_source_3	hg18	STAT3_NG_007370.1_source_3_vs_hg18.txt	13761290	STAT3	chr17	100.000	75683	0	0	1	75683	37792551	37716869	0.0
STAT5B_NG_007271.1_source_3	hg16	STAT5B_NG_007271.1_source_3_vs_hg16.txt	12764640	STAT5B	chr17	100.000	84222	0	0	1	84222	40806581	40722360	0.0
STAT5B_NG_007271.1_source_3	hg17	STAT5B_NG_007271.1_source_3_vs_hg17.txt	12778268	STAT5B	chr17	100.000	84222	0	0	1	84222	37686942	37602721	0.0
STAT5B_NG_007271.1_source_3	hg18	STAT5B_NG_007271.1_source_3_vs_hg18.txt	12872147	STAT5B	chr17	100.000	84222	0	0	1	84222	37686942	37602721	0.0
STIM1_NG_016277.1_source_3	hg16	STIM1_NG_016277.1_source_3_vs_hg16.txt	19939293	STIM1	chr11	100.000	244506	0	0	1	244506	3836244	4080749	0.0
STIM1_NG_016277.1_source_3	hg17	STIM1_NG_016277.1_source_3_vs_hg17.txt	19959976	STIM1	chr11	100.000	244506	0	0	1	244506	3828511	4073016	0.0
STIM1_NG_016277.1_source_3	hg18	STIM1_NG_016277.1_source_3_vs_hg18.txt	20106551	STIM1	chr11	100.000	244506	0	0	1	244506	3828511	4073016	0.0
STX11_NG_007613.1_source_3	hg16	STX11_NG_007613.1_source_3_vs_hg16.txt	2167976	STX11	chr6	100.000	47541	0	0	1	47541	144448106	144495646	0.0
STX11_NG_007613.1_source_3	hg17	STX11_NG_007613.1_source_3_vs_hg17.txt	2169939	STX11	chr6	100.000	47541	0	0	1	47541	144509229	144556769	0.0
STX11_NG_007613.1_source_3	hg18	STX11_NG_007613.1_source_3_vs_hg18.txt	2185708	STX11	chr6	100.000	47541	0	0	1	47541	144509229	144556769	0.0
STXBP2_NG_016709.1_source_3	hg16	STXBP2_NG_016709.1_source_3_vs_hg16.txt	698109	STXBP2	chr19	100.000	13750	0	0	1	13750	7607010	7620759	0.0
STXBP2_NG_016709.1_source_3	hg17	STXBP2_NG_016709.1_source_3_vs_hg17.txt	698746	STXBP2	chr19	100.000	13750	0	0	1	13750	7607010	7620759	0.0
STXBP2_NG_016709.1_source_3	hg18	STXBP2_NG_016709.1_source_3_vs_hg18.txt	703872	STXBP2	chr19	100.000	13750	0	0	1	13750	7607010	7620759	0.0
TLR3_NG_007278.1_source_3	hg16	TLR3_NG_007278.1_source_3_vs_hg16.txt	1814886	TLR3	chr4	100.000	22906	0	0	1	22906	187681237	187704142	0.0
TLR3_NG_007278.1_source_3	hg17	TLR3_NG_007278.1_source_3_vs_hg17.txt	1816720	TLR3	chr4	100.000	22906	0	0	1	22906	187360496	187383401	0.0
TLR3_NG_007278.1_source_3	hg18	TLR3_NG_007278.1_source_3_vs_hg18.txt	1829862	TLR3	chr4	100.000	22906	0	0	1	22906	187222341	187245246	0.0
TMC6_NG_007879.1_source_3	hg16	TMC6_NG_007879.1_source_3_vs_hg16.txt	886600	TMC6	chr17	100.000	23566	0	0	1	23566	76727687	76704122	0.0
TMC6_NG_007879.1_source_3	hg17	TMC6_NG_007879.1_source_3_vs_hg17.txt	887649	TMC6	chr17	100.000	23566	0	0	1	23566	73642159	73618594	0.0
TMC6_NG_007879.1_source_3	hg18	TMC6_NG_007879.1_source_3_vs_hg18.txt	894020	TMC6	chr17	100.000	23566	0	0	1	23566	73642159	73618594	0.0
TMC8_NG_007881.1_source_3	hg16	TMC8_NG_007881.1_source_3_vs_hg16.txt	770694	TMC8	chr17	100.000	15181	0	0	1	15181	76722992	76738172	0.0
TMC8_NG_007881.1_source_3	hg17	TMC8_NG_007881.1_source_3_vs_hg17.txt	771418	TMC8	chr17	100.000	15181	0	0	1	15181	73637464	73652644	0.0
TMC8_NG_007881.1_source_3	hg18	TMC8_NG_007881.1_source_3_vs_hg18.txt	776991	TMC8	chr17	100.000	15181	0	0	1	15181	73637464	73652644	0.0
TNFRSF13B_NG_007281.1_source_3	hg16	TNFRSF13B_NG_007281.1_source_3_vs_hg16.txt	2378681	TNFRSF13B	chr17	100.000	36005	0	0	1	36005	17076968	17040964	0.0
TNFRSF13B_NG_007281.1_source_3	hg17	TNFRSF13B_NG_007281.1_source_3_vs_hg17.txt	2380937	TNFRSF13B	chr17	100.000	36005	0	0	1	36005	16817127	16781123	0.0
TNFRSF13B_NG_007281.1_source_3	hg18	TNFRSF13B_NG_007281.1_source_3_vs_hg18.txt	2398713	TNFRSF13B	chr17	100.000	36005	0	0	1	36005	16817127	16781123	0.0
TYK2_NG_007872.1_source_3	hg16	TYK2_NG_007872.1_source_3_vs_hg16.txt	9521796	TYK2	chr19	100.000	36397	0	0	1	36397	10356596	10320200	0.0
TYK2_NG_007872.1_source_3	hg17	TYK2_NG_007872.1_source_3_vs_hg17.txt	9532496	TYK2	chr19	100.000	36397	0	0	1	36397	10356596	10320200	0.0
TYK2_NG_007872.1_source_3	hg18	TYK2_NG_007872.1_source_3_vs_hg18.txt	9603138	TYK2	chr19	100.000	36397	0	0	1	36397	10356596	10320200	0.0
UNC13D_NG_007266.1_source_3	hg16	UNC13D_NG_007266.1_source_3_vs_hg16.txt	2324896	UNC13D	chr17	100.000	20461	0	0	1	20461	74438921	74418461	0.0
UNC13D_NG_007266.1_source_3	hg17	UNC13D_NG_007266.1_source_3_vs_hg17.txt	2327644	UNC13D	chr17	100.000	20461	0	0	1	20461	71353393	71332933	0.0
UNC13D_NG_007266.1_source_3	hg18	UNC13D_NG_007266.1_source_3_vs_hg18.txt	2344776	UNC13D	chr17	100.000	20461	0	0	1	20461	71353393	71332933	0.0
UNC93B1_NG_007581.1_source_3	hg16	UNC93B1_NG_007581.1_source_3_vs_hg16.txt	1115479	UNC93B1	chr11	99.995	19554	0	1	1	19554	67551487	67531935	0.0
UNC93B1_NG_007581.1_source_3	hg17	UNC93B1_NG_007581.1_source_3_vs_hg17.txt	1116590	UNC93B1	chr11	99.995	19554	0	1	1	19554	67532703	67513151	0.0
UNC93B1_NG_007581.1_source_3	hg18	UNC93B1_NG_007581.1_source_3_vs_hg18.txt	1124862	UNC93B1	chr11	99.995	19554	0	1	1	19554	67532703	67513151	0.0
UNG_NG_007284.1_source_3	hg16	UNG_NG_007284.1_source_3_vs_hg16.txt	2248373	UNG	chr12	100.000	16384	0	0	1	16384	107997135	108013518	0.0
UNG_NG_007284.1_source_3	hg17	UNG_NG_007284.1_source_3_vs_hg17.txt	2250690	UNG	chr12	100.000	16384	0	0	1	16384	107997135	108013518	0.0
UNG_NG_007284.1_source_3	hg18	UNG_NG_007284.1_source_3_vs_hg18.txt	2267228	UNG	chr12	100.000	16384	0	0	1	16384	108018798	108035181	0.0
ZAP70_NG_007727.1_source_3	hg16	ZAP70_NG_007727.1_source_3_vs_hg16.txt	1569531	ZAP70	chr2	100.000	29293	0	0	1	29293	97950431	97979723	0.0
ZAP70_NG_007727.1_source_3	hg17	ZAP70_NG_007727.1_source_3_vs_hg17.txt	1571298	ZAP70	chr2	100.000	29293	0	0	1	29293	97787549	97816841	0.0
ZAP70_NG_007727.1_source_3	hg18	ZAP70_NG_007727.1_source_3_vs_hg18.txt	1583124	ZAP70	chr2	100.000	29293	0	0	1	29293	97695463	97724755	0.0
